Membership No	Year	Bundle Name	On Trial	Trial Expiration Date	Amount
122326	2014	ASH-ALL	N		1500
122326	2015	ASH-ALL	N		1500
122326	2016	ASH-ALL	N		1500
152892	2013	ASH-ALL	N		1500
152892	2014	ASH-ALL	N		1500
152892	2015	ASH-ALL	N		1500
152892	2016	ASH-ALL	N		1500
503862	2013	BLOOD-ARCHIVE-ONLY	N		750
503862	2014	BLOOD-ARCHIVE-ONLY	N		750
503862	2015	BLOOD-ARCHIVE-ONLY	N		750
503862	2016	BLOOD-ARCHIVE-ONLY	N		750
1048665	2013	BLOOD-ONLY	N		1100
1048665	2014	BLOOD-ONLY	N		1100
1048665	2015	BLOOD-ONLY	N		1100
1048665	2016	BLOOD-ONLY	N		1100
1059152	2013	BLOOD-ARCHIVE-ONLY	N		750
1059152	2014	BLOOD-ARCHIVE-ONLY	N		750
1059152	2015	BLOOD-ARCHIVE-ONLY	N		750
1059152	2016	BLOOD-ARCHIVE-ONLY	N		750
153975	2013	ASH-ALL	N		1500
153975	2014	ASH-ALL	N		1500
153975	2015	ASH-ALL	N		1500
153975	2016	ASH-ALL	N		1500
1049519	2013	BLOOD-ARCHIVE-ONLY	N		750
1049519	2014	BLOOD-ARCHIVE-ONLY	N		750
1049519	2015	BLOOD-ARCHIVE-ONLY	N		750
1049519	2016	BLOOD-ARCHIVE-ONLY	N		750
310042	2013	BLOOD-ARCHIVE-ONLY	N		750
310042	2014	BLOOD-ARCHIVE-ONLY	N		750
310042	2015	BLOOD-ARCHIVE-ONLY	N		750
310042	2016	BLOOD-ARCHIVE-ONLY	N		750
CCPATINF	2013	BLOOD-ONLY	N		1100
CCPATINF	2014	BLOOD-ONLY	N		1100
CCPATINF	2015	BLOOD-ONLY	N		1100
CCPATINF	2016	BLOOD-ONLY	N		1100
1051643	2013	BLOOD-ONLY	N		1100
1051643	2014	BLOOD-ONLY	N		1100
1051643	2015	BLOOD-ONLY	N		1100
1051643	2016	BLOOD-ONLY	N		1100
451022	2013	BLOOD-ONLY	N		1100
451022	2014	BLOOD-ONLY	N		1100
451022	2015	BLOOD-ONLY	N		1100
451022	2016	BLOOD-ONLY	N		1100
456591	2013	BLOOD-ONLY	N		1100
456591	2014	BLOOD-ONLY	N		1100
456591	2015	BLOOD-ONLY	N		1100
456591	2016	BLOOD-ONLY	N		1100
452400	2013	BLOOD-ARCHIVE-ONLY	N		750
452400	2014	BLOOD-ARCHIVE-ONLY	N		750
452400	2015	BLOOD-ARCHIVE-ONLY	N		750
452400	2016	BLOOD-ARCHIVE-ONLY	N		750
1047676	2013	BLOOD-ARCHIVE-ONLY	N		750
1047676	2014	BLOOD-ARCHIVE-ONLY	N		750
1047676	2015	BLOOD-ARCHIVE-ONLY	N		750
1047676	2016	BLOOD-ARCHIVE-ONLY	N		750
1064481	2013	ASH-ALL	N		1500
1064481	2014	ASH-ALL	N		1500
1064481	2015	ASH-ALL	N		1500
1064481	2016	ASH-ALL	N		1500
444195	2013	ASH-ALL	N		1500
444195	2014	ASH-ALL	N		1500
444195	2015	ASH-ALL	N		1500
444195	2016	ASH-ALL	N		1500
1050546	2016	ASH-ALL	N		1500
147972	2013	ASH-ALL	N		1500
147972	2014	ASH-ALL	N		1500
147972	2015	ASH-ALL	N		1500
147972	2016	ASH-ALL	N		1500
1001339	2013	BLOOD-ONLY	N		1100
1001339	2014	BLOOD-ONLY	N		1100
1001339	2015	BLOOD-ONLY	N		1100
1001339	2016	BLOOD-ONLY	N		1100
1050141	2013	BLOOD-ARCHIVE-ONLY	N		750
1050141	2014	BLOOD-ARCHIVE-ONLY	N		750
1050141	2015	BLOOD-ARCHIVE-ONLY	N		750
1050141	2016	BLOOD-ARCHIVE-ONLY	N		750
1080210	2013	BLOOD-ARCHIVE-ONLY	N		750
1080210	2014	BLOOD-ARCHIVE-ONLY	N		750
1080210	2015	BLOOD-ARCHIVE-ONLY	N		750
1080210	2016	BLOOD-ARCHIVE-ONLY	N		750
152167	2013	ASH-ALL	N		1500
152167	2014	ASH-ALL	N		1500
152167	2015	ASH-ALL	N		1500
152167	2016	ASH-ALL	N		1500
1046370	2013	BLOOD-ONLY	N		1100
1046370	2014	BLOOD-ONLY	N		1100
1046370	2015	BLOOD-ONLY	N		1100
1046370	2016	BLOOD-ONLY	N		1100
1046385	2014	BLOOD-ARCHIVE-ONLY	N		750
1046385	2015	BLOOD-ARCHIVE-ONLY	N		750
1046385	2016	BLOOD-ARCHIVE-ONLY	N		750
1046367	2013	ASH-ALL	N		1500
1046367	2014	ASH-ALL	N		1500
1046367	2015	ASH-ALL	N		1500
1046367	2016	ASH-ALL	N		1500
1050032	2013	BLOOD-ARCHIVE-ONLY	N		750
1050032	2014	BLOOD-ARCHIVE-ONLY	N		750
1050032	2015	BLOOD-ARCHIVE-ONLY	N		750
1050032	2016	BLOOD-ARCHIVE-ONLY	N		750
1049809	2013	BLOOD-ONLY	N		1100
1049809	2014	BLOOD-ONLY	N		1100
1049809	2015	BLOOD-ONLY	N		1100
1049809	2016	BLOOD-ONLY	N		1100
1049284	2013	BLOOD-ARCHIVE-ONLY	N		750
1049284	2014	BLOOD-ARCHIVE-ONLY	N		750
1049284	2015	BLOOD-ARCHIVE-ONLY	N		750
1049284	2016	BLOOD-ARCHIVE-ONLY	N		750
1050785	2013	BLOOD-ARCHIVE-ONLY	N		750
1050785	2014	BLOOD-ARCHIVE-ONLY	N		750
1050785	2015	BLOOD-ARCHIVE-ONLY	N		750
1050785	2016	BLOOD-ARCHIVE-ONLY	N		750
151302	2013	BLOOD-ARCHIVE-ONLY	N		750
151302	2014	BLOOD-ARCHIVE-ONLY	N		750
151302	2015	BLOOD-ARCHIVE-ONLY	N		750
151302	2016	BLOOD-ARCHIVE-ONLY	N		750
160981	2013	BLOOD-ARCHIVE-ONLY	N		750
160981	2014	BLOOD-ARCHIVE-ONLY	N		750
160981	2015	BLOOD-ARCHIVE-ONLY	N		750
160981	2016	BLOOD-ARCHIVE-ONLY	N		750
1060268	2013	BLOOD-ONLY	N		1100
1060268	2014	BLOOD-ONLY	N		1100
1060268	2015	BLOOD-ONLY	N		1100
1060268	2016	BLOOD-ONLY	N		1100
1051112	2013	BLOOD-ARCHIVE-ONLY	N		750
1051112	2014	BLOOD-ARCHIVE-ONLY	N		750
1051112	2015	BLOOD-ARCHIVE-ONLY	N		750
1051112	2016	BLOOD-ARCHIVE-ONLY	N		750
1056385	2013	BLOOD-ONLY	N		1100
1056385	2014	BLOOD-ONLY	N		1100
1056385	2015	BLOOD-ONLY	N		1100
1056385	2016	BLOOD-ONLY	N		1100
1109220	2013	BLOOD-ARCHIVE-ONLY	N		750
1109220	2014	BLOOD-ARCHIVE-ONLY	N		750
1109220	2015	BLOOD-ARCHIVE-ONLY	N		750
1109220	2016	BLOOD-ARCHIVE-ONLY	N		750
1112415	2013	ASH-ALL	N		1500
1112415	2014	ASH-ALL	N		1500
1112415	2015	ASH-ALL	N		1500
1112415	2016	ASH-ALL	N		1500
1087731	2013	BLOOD-ARCHIVE-ONLY	N		750
1087731	2014	BLOOD-ARCHIVE-ONLY	N		750
1087731	2015	BLOOD-ARCHIVE-ONLY	N		750
1087731	2016	ASH-ALL	N		1500
1304988	2014	BLOOD-ARCHIVE-ONLY	N		750
1304988	2015	BLOOD-ARCHIVE-ONLY	N		750
1304988	2016	BLOOD-ARCHIVE-ONLY	N		750
156463	2013	BLOOD-ONLY	N		1100
156463	2014	BLOOD-ONLY	N		1100
156463	2015	BLOOD-ONLY	N		1100
156463	2016	BLOOD-ONLY	N		1100
503589	2013	BLOOD-ONLY	N		1100
503589	2014	BLOOD-ONLY	N		1100
503589	2015	BLOOD-ONLY	N		1100
503589	2016	BLOOD-ONLY	N		1100
1050220	2014	ASH-ALL	N		1500
1050220	2015	ASH-ALL	N		1500
1050220	2016	ASH-ALL	N		1500
1081749	2013	ASH-ALL	N		1500
1081749	2014	ASH-ALL	N		1500
1081749	2015	ASH-ALL	N		1500
1081749	2016	ASH-ALL	N		1500
1127253	2013	BLOOD-ONLY	N		1100
1127253	2014	BLOOD-ONLY	N		1100
1127253	2015	BLOOD-ONLY	N		1100
1127253	2016	BLOOD-ONLY	N		1100
1050659	2014	ASH-ALL	N		1500
1050659	2015	ASH-ALL	N		1500
1050659	2016	ASH-ALL	N		1500
1051167	2013	ASH-ALL	N		1500
1051167	2014	ASH-ALL	N		1500
1051167	2015	ASH-ALL	N		1500
1051167	2016	ASH-ALL	N		1500
1372578	2016	BLOOD-ARCHIVE-ONLY	N		750
1433531	2016	BLOOD-ONLY	N		1100
156623	2013	BLOOD-ARCHIVE-ONLY	N		750
156623	2014	BLOOD-ARCHIVE-ONLY	N		750
156623	2015	BLOOD-ARCHIVE-ONLY	N		750
156623	2016	BLOOD-ARCHIVE-ONLY	N		750
456004	2013	ASH-ALL	N		1500
456004	2014	ASH-ALL	N		1500
456004	2015	ASH-ALL	N		1500
456004	2016	ASH-ALL	N		1500
1050521	2013	BLOOD-ONLY	N		1100
1050521	2014	BLOOD-ONLY	N		1100
1050521	2015	BLOOD-ONLY	N		1100
1050521	2016	BLOOD-ONLY	N		1100
1051869	2013	BLOOD-ONLY	N		1100
1051869	2014	BLOOD-ONLY	N		1100
1051869	2015	BLOOD-ONLY	N		1100
1051869	2016	BLOOD-ONLY	N		1100
1047522	2013	ASH-ALL	N		1500
1047522	2014	ASH-ALL	N		1500
1047522	2015	ASH-ALL	N		1500
1047522	2016	ASH-ALL	N		1500
1048820	2013	BLOOD-ONLY	N		1100
1048820	2014	BLOOD-ONLY	N		1100
1048820	2015	BLOOD-ONLY	N		1100
1048820	2016	BLOOD-ONLY	N		1100
435875	2013	BLOOD-ONLY	N		1100
435875	2014	BLOOD-ONLY	N		1100
435875	2015	BLOOD-ONLY	N		1100
435875	2016	BLOOD-ONLY	N		1100
1048046	2016	BLOOD-ONLY	N		1100
1048424	2013	ASH-ALL	N		1500
1048424	2014	ASH-ALL	N		1500
1048424	2015	ASH-ALL	N		1500
1048424	2016	ASH-ALL	N		1500
1050447	2013	ASH-ALL	N		1500
1050447	2014	ASH-ALL	N		1500
1050447	2015	ASH-ALL	N		1500
1050447	2016	ASH-ALL	N		1500
1051551	2013	BLOOD-ONLY	N		1100
1051551	2014	BLOOD-ONLY	N		1100
1051551	2015	BLOOD-ONLY	N		1100
1051551	2016	BLOOD-ONLY	N		1100
1063738	2014	BLOOD-ARCHIVE-ONLY	N		750
1063738	2015	BLOOD-ARCHIVE-ONLY	N		750
1063738	2016	BLOOD-ARCHIVE-ONLY	N		750
1169150	2014	BLOOD-ONLY	N		1100
1169150	2015	BLOOD-ONLY	N		1100
1169150	2016	BLOOD-ONLY	N		1100
1173552	2013	BLOOD-ONLY	N		1100
1173552	2014	BLOOD-ONLY	N		1100
1173552	2015	BLOOD-ONLY	N		1100
1173552	2016	BLOOD-ONLY	N		1100
1241642	2014	ASH-ALL	N		1500
1241642	2015	ASH-ALL	N		1500
1241642	2016	ASH-ALL	N		1500
143406	2013	ASH-ALL	N		1500
143406	2014	ASH-ALL	N		1500
143406	2015	ASH-ALL	N		1500
143406	2016	ASH-ALL	N		1500
154741	2013	BLOOD-ONLY	N		1100
154741	2014	BLOOD-ONLY	N		1100
154741	2015	BLOOD-ONLY	N		1100
154741	2016	BLOOD-ONLY	N		1100
447750	2013	ASH-ALL	N		1500
447750	2014	ASH-ALL	N		1500
447750	2015	ASH-ALL	N		1500
447750	2016	ASH-ALL	N		1500
453287	2013	BLOOD-ONLY	N		1100
453287	2014	BLOOD-ONLY	N		1100
453287	2015	BLOOD-ONLY	N		1100
453287	2016	BLOOD-ONLY	N		1100
1047347	2013	BLOOD-ONLY	N		1100
1047347	2014	BLOOD-ONLY	N		1100
1047347	2015	BLOOD-ONLY	N		1100
1047347	2016	BLOOD-ONLY	N		1100
1052280	2014	BLOOD-ARCHIVE-ONLY	N		750
1052280	2015	BLOOD-ARCHIVE-ONLY	N		750
1052280	2016	BLOOD-ARCHIVE-ONLY	N		750
1327643	2016	BLOOD-ARCHIVE-ONLY	N		750
1051576	2013	ASH-ALL	N		1500
1051576	2014	ASH-ALL	N		1500
1051576	2015	ASH-ALL	N		1500
1051576	2016	ASH-ALL	N		1500
1125984	2013	ASH-ALL	N		1500
1125984	2014	ASH-ALL	N		1500
1125984	2015	ASH-ALL	N		1500
1125984	2016	ASH-ALL	N		1500
125120	2013	BLOOD-ARCHIVE-ONLY	N		750
125120	2014	BLOOD-ARCHIVE-ONLY	N		750
125120	2015	BLOOD-ARCHIVE-ONLY	N		750
125120	2016	BLOOD-ARCHIVE-ONLY	N		750
371058	2013	BLOOD-ONLY	N		1100
371058	2014	BLOOD-ONLY	N		1100
371058	2015	BLOOD-ONLY	N		1100
371058	2016	BLOOD-ONLY	N		1100
385085	2013	BLOOD-ARCHIVE-ONLY	N		750
385085	2014	BLOOD-ARCHIVE-ONLY	N		750
385085	2015	BLOOD-ARCHIVE-ONLY	N		750
385085	2016	BLOOD-ARCHIVE-ONLY	N		750
449825	2013	BLOOD-ONLY	N		1100
449825	2014	BLOOD-ONLY	N		1100
449825	2015	BLOOD-ONLY	N		1100
449825	2016	BLOOD-ONLY	N		1100
1049336	2013	BLOOD-ARCHIVE-ONLY	N		750
1049336	2014	BLOOD-ARCHIVE-ONLY	N		750
1049336	2015	BLOOD-ARCHIVE-ONLY	N		750
1049336	2016	BLOOD-ARCHIVE-ONLY	N		750
1051539	2013	ASH-ALL	N		1500
1051539	2014	ASH-ALL	N		1500
1051539	2015	ASH-ALL	N		1500
1051539	2016	ASH-ALL	N		1500
453855	2013	BLOOD-ARCHIVE-ONLY	N		750
453855	2014	BLOOD-ARCHIVE-ONLY	N		750
453855	2015	BLOOD-ARCHIVE-ONLY	N		750
453855	2016	BLOOD-ARCHIVE-ONLY	N		750
1047342	2013	BLOOD-ARCHIVE-ONLY	N		750
1047342	2014	BLOOD-ARCHIVE-ONLY	N		750
1047342	2015	BLOOD-ARCHIVE-ONLY	N		750
1047342	2016	BLOOD-ARCHIVE-ONLY	N		750
1052446	2013	ASH-ALL	N		1500
1052446	2014	ASH-ALL	N		1500
1052446	2015	ASH-ALL	N		1500
1052446	2016	ASH-ALL	N		1500
1052471	2013	BLOOD-ARCHIVE-ONLY	N		750
1052471	2014	BLOOD-ARCHIVE-ONLY	N		750
1052471	2015	BLOOD-ARCHIVE-ONLY	N		750
1052471	2016	BLOOD-ARCHIVE-ONLY	N		750
1387078	2016	BLOOD-ARCHIVE-ONLY	N		750
140190	2013	BLOOD-ONLY	N		1100
140190	2014	BLOOD-ONLY	N		1100
140190	2015	BLOOD-ONLY	N		1100
140190	2016	BLOOD-ONLY	N		1100
452637	2013	BLOOD-ARCHIVE-ONLY	N		750
452637	2014	BLOOD-ARCHIVE-ONLY	N		750
452637	2015	BLOOD-ARCHIVE-ONLY	N		750
452637	2016	BLOOD-ARCHIVE-ONLY	N		750
517415	2013	ASH-ALL	N		1500
517415	2014	ASH-ALL	N		1500
517415	2015	ASH-ALL	N		1500
517415	2016	ASH-ALL	N		1500
1024132	2015	BLOOD-ONLY	N		1100
1024132	2016	BLOOD-ONLY	N		1100
1050641	2014	ASH-ALL	N		1500
1050641	2015	ASH-ALL	N		1500
1050641	2016	ASH-ALL	N		1500
1051806	2013	BLOOD-ARCHIVE-ONLY	N		750
1051806	2014	BLOOD-ARCHIVE-ONLY	N		750
1051806	2015	BLOOD-ARCHIVE-ONLY	N		750
1051806	2016	BLOOD-ARCHIVE-ONLY	N		750
137323	2013	ASH-ALL	N		1500
137323	2014	ASH-ALL	N		1500
137323	2015	ASH-ALL	N		1500
137323	2016	ASH-ALL	N		1500
1385759	2016	BLOOD-ARCHIVE-ONLY	N		750
1051273	2013	ASH-ALL	N		1500
1051273	2014	ASH-ALL	N		1500
1051273	2015	ASH-ALL	N		1500
1051273	2016	ASH-ALL	N		1500
124150	2013	BLOOD-ARCHIVE-ONLY	N		750
124150	2014	BLOOD-ARCHIVE-ONLY	N		750
124150	2015	BLOOD-ARCHIVE-ONLY	N		750
124150	2016	BLOOD-ARCHIVE-ONLY	N		750
451168	2015	BLOOD-ARCHIVE-ONLY	N		750
451168	2016	BLOOD-ARCHIVE-ONLY	N		750
1046241	2013	BLOOD-ARCHIVE-ONLY	N		750
1046241	2014	BLOOD-ARCHIVE-ONLY	N		750
1046241	2015	BLOOD-ARCHIVE-ONLY	N		750
1046241	2016	BLOOD-ARCHIVE-ONLY	N		750
1049022	2013	BLOOD-ONLY	N		1100
1049022	2014	BLOOD-ONLY	N		1100
1049022	2015	BLOOD-ONLY	N		1100
1049022	2016	BLOOD-ONLY	N		1100
1051658	2014	ASH-ALL	N		1500
1051658	2015	ASH-ALL	N		1500
1051658	2016	ASH-ALL	N		1500
1076719	2013	BLOOD-ARCHIVE-ONLY	N		750
1076719	2014	BLOOD-ARCHIVE-ONLY	N		750
1076719	2015	BLOOD-ARCHIVE-ONLY	N		750
1076719	2016	BLOOD-ARCHIVE-ONLY	N		750
1304979	2014	ASH-ALL	N		1500
1304979	2015	ASH-ALL	N		1500
1304979	2016	ASH-ALL	N		1500
1336787	2015	BLOOD-ARCHIVE-ONLY	N		750
1336787	2016	BLOOD-ARCHIVE-ONLY	N		750
1047354	2013	ASH-ALL	N		1500
1047354	2014	ASH-ALL	N		1500
1047354	2015	ASH-ALL	N		1500
1047354	2016	ASH-ALL	N		1500
1047559	2013	BLOOD-ONLY	N		1100
1047559	2014	BLOOD-ONLY	N		1100
1047559	2015	BLOOD-ONLY	N		1100
1047559	2016	BLOOD-ONLY	N		1100
1050273	2013	BLOOD-ARCHIVE-ONLY	N		750
1050273	2014	BLOOD-ARCHIVE-ONLY	N		750
1050273	2015	BLOOD-ARCHIVE-ONLY	N		750
1050273	2016	BLOOD-ARCHIVE-ONLY	N		750
1080214	2013	BLOOD-ARCHIVE-ONLY	N		750
1080214	2014	BLOOD-ARCHIVE-ONLY	N		750
1080214	2015	BLOOD-ARCHIVE-ONLY	N		750
1080214	2016	BLOOD-ARCHIVE-ONLY	N		750
302714	2013	BLOOD-ARCHIVE-ONLY	N		750
302714	2014	BLOOD-ARCHIVE-ONLY	N		750
302714	2015	BLOOD-ARCHIVE-ONLY	N		750
302714	2016	BLOOD-ARCHIVE-ONLY	N		750
449676	2013	ASH-ALL	N		1500
449676	2014	ASH-ALL	N		1500
449676	2015	ASH-ALL	N		1500
449676	2016	ASH-ALL	N		1500
1047612	2013	BLOOD-ARCHIVE-ONLY	N		750
1047612	2014	BLOOD-ARCHIVE-ONLY	N		750
1047612	2015	BLOOD-ARCHIVE-ONLY	N		750
1047612	2016	BLOOD-ARCHIVE-ONLY	N		750
1050433	2013	BLOOD-ARCHIVE-ONLY	N		750
1050433	2014	BLOOD-ARCHIVE-ONLY	N		750
1050433	2015	BLOOD-ARCHIVE-ONLY	N		750
1050433	2016	BLOOD-ARCHIVE-ONLY	N		750
1057793	2013	BLOOD-ONLY	N		1100
1057793	2014	BLOOD-ONLY	N		1100
1057793	2015	BLOOD-ONLY	N		1100
1057793	2016	BLOOD-ONLY	N		1100
1077222	2013	BLOOD-ARCHIVE-ONLY	N		750
1077222	2014	BLOOD-ARCHIVE-ONLY	N		750
1077222	2015	BLOOD-ARCHIVE-ONLY	N		750
1077222	2016	BLOOD-ARCHIVE-ONLY	N		750
1051656	2013	BLOOD-ONLY	N		1100
1051656	2014	BLOOD-ONLY	N		1100
1051656	2015	BLOOD-ONLY	N		1100
1051656	2016	BLOOD-ONLY	N		1100
1080196	2013	BLOOD-ONLY	N		1100
1080196	2014	BLOOD-ONLY	N		1100
1080196	2015	BLOOD-ONLY	N		1100
1080196	2016	BLOOD-ONLY	N		1100
452397	2013	BLOOD-ONLY	N		1100
452397	2014	BLOOD-ONLY	N		1100
452397	2015	BLOOD-ONLY	N		1100
452397	2016	BLOOD-ONLY	N		1100
1049827	2013	BLOOD-ARCHIVE-ONLY	N		750
1049827	2014	BLOOD-ARCHIVE-ONLY	N		750
1049827	2015	BLOOD-ARCHIVE-ONLY	N		750
1049827	2016	BLOOD-ARCHIVE-ONLY	N		750
1050651	2013	BLOOD-ARCHIVE-ONLY	N		750
1050651	2014	BLOOD-ARCHIVE-ONLY	N		750
1050651	2015	BLOOD-ARCHIVE-ONLY	N		750
1050651	2016	BLOOD-ARCHIVE-ONLY	N		750
1051321	2014	ASH-ALL	N		1500
1051321	2015	ASH-ALL	N		1500
1051321	2016	ASH-ALL	N		1500
1125973	2013	BLOOD-ONLY	N		1100
1125973	2014	BLOOD-ONLY	N		1100
1125973	2015	BLOOD-ONLY	N		1100
1125973	2016	BLOOD-ONLY	N		1100
148341	2013	BLOOD-ARCHIVE-ONLY	N		750
148341	2014	BLOOD-ARCHIVE-ONLY	N		750
148341	2015	BLOOD-ARCHIVE-ONLY	N		750
148341	2016	BLOOD-ARCHIVE-ONLY	N		750
453888	2013	BLOOD-ARCHIVE-ONLY	N		750
453888	2014	BLOOD-ARCHIVE-ONLY	N		750
453888	2015	BLOOD-ARCHIVE-ONLY	N		750
453888	2016	BLOOD-ARCHIVE-ONLY	N		750
1051491	2013	ASH-ALL	N		1500
1051491	2014	ASH-ALL	N		1500
1051491	2015	ASH-ALL	N		1500
1051491	2016	ASH-ALL	N		1500
1077374	2013	ASH-ALL	N		1500
1077374	2014	ASH-ALL	N		1500
1077374	2015	ASH-ALL	N		1500
1077374	2016	ASH-ALL	N		1500
1080207	2013	ASH-ALL	N		1500
1080207	2014	ASH-ALL	N		1500
1080207	2015	ASH-ALL	N		1500
1080207	2016	ASH-ALL	N		1500
152338	2013	BLOOD-ONLY	N		1100
152338	2014	BLOOD-ONLY	N		1100
152338	2015	BLOOD-ONLY	N		1100
152338	2016	BLOOD-ONLY	N		1100
309939	2013	ASH-ALL	N		1500
309939	2014	ASH-ALL	N		1500
309939	2015	ASH-ALL	N		1500
309939	2016	ASH-ALL	N		1500
1047510	2013	BLOOD-ONLY	N		1100
1047510	2014	BLOOD-ONLY	N		1100
1047510	2015	BLOOD-ONLY	N		1100
1047510	2016	BLOOD-ONLY	N		1100
1048037	2015	BLOOD-ARCHIVE-ONLY	N		750
1048037	2016	BLOOD-ARCHIVE-ONLY	N		750
1051882	2014	ASH-ALL	N		1500
1051882	2015	ASH-ALL	N		1500
1051882	2016	ASH-ALL	N		1500
1124534	2013	BLOOD-ONLY	N		1100
1124534	2014	BLOOD-ONLY	N		1100
1124534	2015	BLOOD-ONLY	N		1100
1124534	2016	BLOOD-ONLY	N		1100
319885	2013	ASH-ALL	N		1500
319885	2014	ASH-ALL	N		1500
319885	2015	ASH-ALL	N		1500
319885	2016	ASH-ALL	N		1500
442280	2013	ASH-ALL	N		1500
442280	2014	ASH-ALL	N		1500
442280	2015	ASH-ALL	N		1500
442280	2016	ASH-ALL	N		1500
444763	2013	BLOOD-ARCHIVE-ONLY	N		750
444763	2014	BLOOD-ARCHIVE-ONLY	N		750
444763	2015	BLOOD-ARCHIVE-ONLY	N		750
444763	2016	BLOOD-ARCHIVE-ONLY	N		750
1050317	2013	BLOOD-ARCHIVE-ONLY	N		750
1050317	2014	BLOOD-ARCHIVE-ONLY	N		750
1050317	2015	BLOOD-ARCHIVE-ONLY	N		750
1050317	2016	BLOOD-ARCHIVE-ONLY	N		750
1050661	2013	BLOOD-ARCHIVE-ONLY	N		750
1050661	2014	BLOOD-ARCHIVE-ONLY	N		750
1050661	2015	BLOOD-ARCHIVE-ONLY	N		750
1050661	2016	BLOOD-ARCHIVE-ONLY	N		750
1050971	2013	ASH-ALL	N		1500
1050971	2014	ASH-ALL	N		1500
1050971	2015	ASH-ALL	N		1500
1050971	2016	ASH-ALL	N		1500
1051694	2013	BLOOD-ARCHIVE-ONLY	N		750
1051694	2014	BLOOD-ARCHIVE-ONLY	N		750
1051694	2015	BLOOD-ARCHIVE-ONLY	N		750
1051694	2016	BLOOD-ARCHIVE-ONLY	N		750
1059661	2016	ASH-ALL	N		1500
1113705	2013	BLOOD-ONLY	N		1100
1113705	2014	BLOOD-ONLY	N		1100
1113705	2015	BLOOD-ONLY	N		1100
1113705	2016	BLOOD-ONLY	N		1100
1293159	2015	BLOOD-ONLY	N		1100
1293159	2016	ASH-ALL	N		1500
1301730	2014	BLOOD-ARCHIVE-ONLY	N		750
1301730	2015	BLOOD-ARCHIVE-ONLY	N		750
1301730	2016	BLOOD-ARCHIVE-ONLY	N		750
151710	2015	ASH-ALL	N		1500
151710	2016	ASH-ALL	N		1500
450529	2013	BLOOD-ONLY	N		1100
450529	2014	BLOOD-ONLY	N		1100
450529	2015	BLOOD-ONLY	N		1100
450529	2016	BLOOD-ONLY	N		1100
1049423	2015	BLOOD-ONLY	N		1100
1049423	2016	BLOOD-ONLY	N		1100
1050759	2013	BLOOD-ARCHIVE-ONLY	N		750
1050759	2014	BLOOD-ARCHIVE-ONLY	N		750
1050759	2015	BLOOD-ARCHIVE-ONLY	N		750
1050759	2016	BLOOD-ARCHIVE-ONLY	N		750
1070079	2016	ASH-ALL	N		1500
147892	2013	BLOOD-ARCHIVE-ONLY	N		750
147892	2014	BLOOD-ARCHIVE-ONLY	N		750
147892	2015	BLOOD-ARCHIVE-ONLY	N		750
147892	2016	BLOOD-ARCHIVE-ONLY	N		750
450030	2013	BLOOD-ONLY	N		1100
450030	2014	BLOOD-ONLY	N		1100
450030	2015	BLOOD-ONLY	N		1100
450030	2016	BLOOD-ONLY	N		1100
504071	2013	ASH-ALL	N		1500
504071	2014	ASH-ALL	N		1500
504071	2015	ASH-ALL	N		1500
504071	2016	ASH-ALL	N		1500
1062234	2013	BLOOD-ARCHIVE-ONLY	N		750
1062234	2014	BLOOD-ARCHIVE-ONLY	N		750
1062234	2015	BLOOD-ARCHIVE-ONLY	N		750
1062234	2016	BLOOD-ARCHIVE-ONLY	N		750
1080218	2013	ASH-ALL	N		1500
1080218	2014	ASH-ALL	N		1500
1080218	2015	ASH-ALL	N		1500
1080218	2016	ASH-ALL	N		1500
1090058	2013	BLOOD-ARCHIVE-ONLY	N		750
1090058	2014	BLOOD-ARCHIVE-ONLY	N		750
1090058	2015	BLOOD-ARCHIVE-ONLY	N		750
1090058	2016	BLOOD-ARCHIVE-ONLY	N		750
1113043	2013	BLOOD-ARCHIVE-ONLY	N		750
1113043	2014	BLOOD-ARCHIVE-ONLY	N		750
1113043	2015	BLOOD-ARCHIVE-ONLY	N		750
1113043	2016	BLOOD-ARCHIVE-ONLY	N		750
1302683	2014	BLOOD-ONLY	N		1100
1302683	2015	BLOOD-ONLY	N		1100
1302683	2016	BLOOD-ONLY	N		1100
1329147	2015	ASH-ALL	N		1500
1329147	2016	ASH-ALL	N		1500
1047730	2013	BLOOD-ARCHIVE-ONLY	N		750
1047730	2014	BLOOD-ARCHIVE-ONLY	N		750
1047730	2015	BLOOD-ARCHIVE-ONLY	N		750
1047730	2016	BLOOD-ARCHIVE-ONLY	N		750
1048610	2013	BLOOD-ARCHIVE-ONLY	N		750
1048610	2014	BLOOD-ARCHIVE-ONLY	N		750
1048610	2015	BLOOD-ARCHIVE-ONLY	N		750
1048610	2016	BLOOD-ARCHIVE-ONLY	N		750
1049299	2013	ASH-ALL	N		1500
1049299	2014	ASH-ALL	N		1500
1049299	2015	ASH-ALL	N		1500
1049299	2016	ASH-ALL	N		1500
1051413	2013	BLOOD-ONLY	N		1100
1051413	2014	BLOOD-ONLY	N		1100
1051413	2015	BLOOD-ONLY	N		1100
1051413	2016	BLOOD-ONLY	N		1100
1080200	2013	BLOOD-ONLY	N		1100
1080200	2014	BLOOD-ONLY	N		1100
1080200	2015	BLOOD-ONLY	N		1100
1080200	2016	BLOOD-ONLY	N		1100
1323538	2015	BLOOD-ARCHIVE-ONLY	N		750
